ID_Mensaje,Remitente,Asunto,Resumen,ID_Pedido,Texto_Incidencia,Texto_Procesado,Categoria_Origen,Sentimiento,Emocion,Prioridad,Estado
1776425770391014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_8c369411,[OCULTO POR PRIVACIDAD],re incident ped devolu cambi numer tarjeta.devolv siguent numer tarjet caixabank4766 4521saludosgonzal barrer teres moren envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776421167323003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_8c369411,[OCULTO POR PRIVACIDAD],re incident ped devolu cambi numer tarjeta.devolv siguent numer tarjet caixabank4766 4521saludosgonzal barrer teres moren envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776421038497004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re asunt buen notici final mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776420428614014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re fall cog tall acuerd esper jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776419313682003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_03c0c238,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1128422 cant be transmitt becaus the shipping method envi estand dias is not mapp in the autofulfillment configuration esens1128422 cheers the bi,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776418287738014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_179b1e86,[OCULTO POR PRIVACIDAD],re incident ped lilac standard hoodi tall xxl vie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776417815368004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_2cd30b65,[OCULTO POR PRIVACIDAD],re confirm ped buen dias irem tiend jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776417597490014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib recamiset mal parec vergenz no volv compr defect no no comprend no solucion vie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1776417522423004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re seguimient ped much graci,INCIDENCIA GENERAL,POS,joy,BAJA,Abierto
1776417072438014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib resegu ped unic inform ped,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776416927041004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],seguimient ped buen dias compr dos sudader miercol pus corre electron no uso si espaci gb no ten espaci no lleg corre no lleg corre seguimient ped sud,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776416802887014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib recamiset mal hol vuelv escrib tem tar camiset compr hac dias solicit algun solucion camiset simil no import color si tall l xl comprend no pued darl uso camiset,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776416209825015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re problem prend hol mir prend dispon no ningun mism preci sudader compr quer preguntar si posibl cog dos prend pag diferent si no posibl no pas nad decidm opc,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776414401006005600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],mail delivery status notification delay this messag was creat automatically by mail delivery system this is warning messag only you do not need to resend your messag the original messag was receiv at fri apr from atencionalclienteesenziaclub.com aten,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776414229884004400,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],undeliver mail return to send this messag was creat automatically by mail delivery softwar messag that you sent could not be deliver to one or mor of its recipients this is permanent error authsso.bigblue.i domainnotresolv reportingmt dns mx.zohomail.,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776413427397004400,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],mail delivery status notification delay this messag was creat automatically by mail delivery system this is warning messag only you do not need to resend your messag the original messag was receiv at fri apr from atencionalclienteesenziaclub.com aten,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776413270911004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_179b1e86,[OCULTO POR PRIVACIDAD],re incident ped buen dias graci mensaj entiend situacion gust indic realic ped envi hor abon dad product no pod ser envi falt stock gust cambi,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776412426957003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_d858d486,[OCULTO POR PRIVACIDAD],ped buen dias escrib hic ped anoch no pud pon punt recog ped no encuentr form hac rueg pong estanc luis montot cercan direccion esper pued subs,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776411846302014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_aa2fc2b2,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1128403 cant be transmitt becaus the shipping method tiend esenzi cordob is not mapp in the autofulfillment configuration esens1128403 cheers the bigblu,TARA PROVEEDOR,NEG,others,ALTA (Urgente),Abierto
1776411692744004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_0fc5af1a,[OCULTO POR PRIVACIDAD],order other issu buen dias gust envi direccion cas no punt recog si posibl graci eva.caballero.curtidogmail.com not the following information is for internal use order esens1127828 custom,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776410723007004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_aec4079e,[OCULTO POR PRIVACIDAD],order edit or cancel order sudader equivoqu tall no se si podr edit ahor lleg hac devolu tall peach always hoodi ped dos xl m pues m gust cambi l cayememagmail.com not,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776410541479014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re dud ped hol si di cuent ped sig alli no se cuant dias tiend pod recog no pod ir graci,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776410132080003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],descuent bienven buen dias tras registr web nuev client hab recib descuent aplic primer compr plataform pag indic dich codig no val adjunt comprob dich error d,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1776409215004014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],"re esenzi 34,10 gift card buen dias esper ayer mand numer ped ped corre realiz no vuelt contest dand solucion.segu igual dat pued proced",INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776407918044014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_dd5328e8,[OCULTO POR PRIVACIDAD],re order confirm buen dias equivoc realiz dos pedidos.rueg admit sol uno.graci vie abr esenzi atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776404719717003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_12e44a4e,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1128395 cant be transmitt becaus the shipping method tiend esenzi sevill is not mapp in the autofulfillment configuration esens1128395 cheers the bigblu,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776391032176004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],"pag abr 2.094,82 eur abril deposit 2.094,82 eur cuent bancari dias labor ver pag pag n. abril carg 2.274,11 eur reembols 179,29 eur ajust 0,00 eur total 2.094,82 eur obte",PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776380950129015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_65d03add,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1128386 cant be transmitt becaus the shipping method estand internacional is not mapp in the autofulfillment configuration esens1128386 cheers the bigblu,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776374500594004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_8597e074,[OCULTO POR PRIVACIDAD],re acus recib re acus recib recancel ped adjunt inform solicitada.n ped 128344situacion ped realiz ped equivoc pon direccion envio. pod ayudart necesit cancel ped hac nuev direccion corr,PEDIDO PERDIDO,NEG,anger,ALTA (Urgente),Abierto
1776374412243004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_8597e074,[OCULTO POR PRIVACIDAD],re acus recib recancel ped n ped 128344situacion ped realiz ped equivoc pon direccion envio. pod ayudart necesit cancel ped hac nuev direccion correct graci jue abr,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776373699219014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_85cf1461,[OCULTO POR PRIVACIDAD],re acus recib re problem realiz cambi numer ped 122962. much graci salud,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776370478852004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ped buen tard dia abril hic ped segun pon ped 2448h dia hoy sig instal pendient recog transport algun problem ped jorg,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1776370408499014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],cancel ped hol hac men hor hech ped corre electron rubenruizsoto433gmail.com equivoc pon direccion no pued cancel ped modific ubic web necesit sab pued hac,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1776370008420014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_9be39b61,[OCULTO POR PRIVACIDAD],re incident ped hol buen sudader edta stock jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776369941344004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_42b71c79,[OCULTO POR PRIVACIDAD],re esenzi devolu acept ped cuant tard hac devolu jue abr reveni noreplyreveni.i escrib,TARA PROVEEDOR,NEU,others,MEDIA,Abierto
1776368198708015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re reclam urgent ped no recib solicitud solucion inmediat buen duni graci encarg ped cuant recib numer seguimient pendient salud luc,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776368648223004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped no entreg buen noch ped sig lleg favor pid mayor breved hag lleg salud blanc,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776366963147004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_1b43b29a,[OCULTO POR PRIVACIDAD],re incident ped esenzi val much graci perdon molesti ocasion salud,PEDIDO PERDIDO,POS,joy,BAJA,Abierto
1776362531884004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],sudader hol buen necesit ayud necesit sudader dust win spark crewneck vi enamor complet necesit color verd tall s favor necesit ayud favorrr envi iphon,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776361189683004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re perd ped buen tard ped hic capuch mir no ningun stock tall ped podr envi reembols cumpleañ hij pas fech graci ros bog duni sanchis ro,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776360964336003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re perd ped buen tard ped hic mir pon sold out tall ped podr porfavor hac reembols regal cumpleañ hij pas fech graci ros bog duni sanchis,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776360192738003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],codig error met web compr unas sudader aplic codig dad pon incorrect cog besenzia10,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776359311144004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reped muchisim graci envi iphon,INCIDENCIA GENERAL,POS,joy,BAJA,Abierto
1776358692830014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_df1255b4,[OCULTO POR PRIVACIDAD],problem ped hol escrib problem ped envi error tiend cordob dic contact usted envi tiend esper respuest much graci,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1776357954856003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_7f22ee4a,[OCULTO POR PRIVACIDAD],re incident ped buen pues supong unic solucion reembols graci jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776357779963014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_7a8ddd46,[OCULTO POR PRIVACIDAD],re incident ped buen sid abon much graci salud jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776357643054015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],podri hac devolu tiend sudader,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776357415786014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],new signin to your klarn partn portal new signin to your account your klarn partn portal account was recently sign into if this was you you dont need to do anything if you dont recogniz this activity reset your password reset password location2a0c5a84760fe00e5c6,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776357399714003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],is your 6digit cod your 6digit cod hi your 6digit cod is use this cod to complet the verification process in the app or websit do not shar this cod klarn representativ will nev reach out to you to verify this cod over the phon or sms the co,TARA PROVEEDOR,NEG,others,ALTA (Urgente),Abierto
1776357386649014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_9e51abbb,[OCULTO POR PRIVACIDAD],re fwd fwd confirm ped buen tard nad poc model tall xs no gust ninguna.m pued avis entren tall graci lun abr duni sanchis rodriguez atencionalclienteesenziaclub.com,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776357372658004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_7a8ddd46,[OCULTO POR PRIVACIDAD],re incident ped buen web aparec dispon cual dispon tall s dispon grey fabric hoodi tall m salud jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776357119460014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_7f22ee4a,[OCULTO POR PRIVACIDAD],re incident ped genial much graci qued esper corre salud jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,joy,MEDIA,Abierto
1776356946626003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_7a8ddd46,[OCULTO POR PRIVACIDAD],re acus recib re incident ped n ped situacion ped tramit no entreg incident pod ayudart facilit prend encuentr stock cambi tall s midnight stamp hoodi jue abr dun,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776356760777003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_7a8ddd46,[OCULTO POR PRIVACIDAD],re incident ped buen gust confirm cual prend encuentr stock ser posibl cambi cas tall s midnight stamp hoodi graci salud jue abr duni sanchis rodr,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776356721983014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_09c5f8d3,[OCULTO POR PRIVACIDAD],re acus recib re incident ped numer ped 128266situacion ped ped stock,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776356616133003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_09c5f8d3,[OCULTO POR PRIVACIDAD],re incident ped buen tard prefier import rembols no tall model graci,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1776356530642004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_7f22ee4a,[OCULTO POR PRIVACIDAD],re incident ped buen podr indic cual dos prend prend altern podr cog pues no qued tall xs ningun graci jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776356228310004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],cancel ped quier cancel sol ped sudader,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776355994045014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re asunt buen pregunt camiset whit cal tee tall m jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,TARA PROVEEDOR,NEU,others,MEDIA,Abierto
1776355783539014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3ea32060,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1128294 cant be transmitt becaus the shipping method tiend esenzi sevill is not mapp in the autofulfillment configuration esens1128294 cheers the bigblu,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776355702964004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_0ab57e77,[OCULTO POR PRIVACIDAD],re incident ped podr tramit reembols graci jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776355606019003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_0ab57e77,[OCULTO POR PRIVACIDAD],re incident ped hol buen prend trat jue abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1776354650595004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_f28b52a4,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1128290 cant be transmitt becaus the shipping method tiend esenzi sevill is not mapp in the autofulfillment configuration esens1128290 cheers the bigblu,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1776354409395014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_e224bc46,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1128289 cant be transmitt becaus the shipping method tiend esenzi cordob is not mapp in the autofulfillment configuration esens1128289 cheers the bigblu,TARA PROVEEDOR,NEG,others,ALTA (Urgente),Abierto
1776353605244003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_6e39fe7a,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1128284 cant be transmitt becaus the shipping method tiend esenzi cordob is not mapp in the autofulfillment configuration esens1128284 cheers the bigblu,TARA PROVEEDOR,NEG,others,ALTA (Urgente),Abierto
